# index, name, _pos
7217,10020,"array([2.50135613, 0.08287147])"
7218,9375,"array([2.6665712 , 0.24921501])"
7219,76,"array([2.80423605, 0.20104459])"
7220,9384,"array([ 2.432328  , -0.14177132])"
7221,6898,"array([2.45425401, 0.22295126])"
7222,6902,"array([2.61588915, 0.17181041])"
7223,6903,"array([ 2.56026178, -0.16224047])"
7224,11693,"array([ 2.61747287, -0.01184596])"
7225,9426,"array([2.66277323, 0.17593911])"
7226,6909,"array([ 2.62093457e+00, -1.32280159e-03])"
7227,3739,"array([2.80017486, 0.21455727])"
7228,6496,"array([2.52872017, 0.11254654])"
7229,6915,"array([ 2.63377143, -0.21593867])"
7230,12219,"array([2.47012745, 0.22053964])"
7231,10033,"array([ 2.40430192, -0.07741198])"
7232,9498,"array([2.65278269, 0.15734207])"
7233,10035,"array([2.61474147, 0.07994769])"
7234,6924,"array([2.70110223, 0.03685849])"
7235,6037,"array([2.44386839, 0.1716695 ])"
7236,6926,"array([ 2.68237311, -0.12935878])"
7237,6930,"array([2.71942982, 0.2407804 ])"
7238,10041,"array([2.60407488, 0.01262695])"
7239,9573,"array([2.73676056, 0.07606614])"
7240,11155,"array([ 2.41966927, -0.12384216])"
7241,11139,"array([2.67022488, 0.10875053])"
7242,8561,"array([ 2.53112692, -0.13178154])"
7243,10049,"array([2.39784885, 0.12937936])"
7244,9895,"array([2.49754113, 0.26396918])"
7245,931,"array([2.41698599, 0.15936662])"
7246,9764,"array([ 2.56438802, -0.15375064])"
7247,3288,"array([ 2.6622492 , -0.18990756])"
7248,9660,"array([2.6889906 , 0.20562457])"
7249,6951,"array([2.66140485, 0.2721924 ])"
7250,6954,"array([ 2.7485084 , -0.08541952])"
7251,10069,"array([2.72084971, 0.10264177])"
7252,9101,"array([2.53600019, 0.13261844])"
7253,6967,"array([ 2.66770666, -0.061211  ])"
7254,6970,"array([2.46738465, 0.16249692])"
7255,6972,"array([2.47216479, 0.18360503])"
7256,10077,"array([2.80733965, 0.1870902 ])"
7257,10079,"array([ 2.44175619, -0.18436567])"
7258,10080,"array([2.60973321, 0.00821829])"
7259,10507,"array([ 2.72082113, -0.03192051])"
7260,6979,"array([2.1578466 , 0.07121301])"
7261,6980,"array([ 2.77774833, -0.08804661])"
7262,9830,"array([ 2.53764133, -0.03330934])"
7263,6986,"array([2.52847155, 0.29443078])"
7264,10087,"array([ 2.42345751, -0.06656859])"
7265,10088,"array([2.48077436, 0.02490032])"
7266,9106,"array([2.42724304, 0.20402465])"
7267,8570,"array([2.60357148, 0.23088008])"
7268,7210,"array([2.49912951, 0.2421302 ])"
7269,6994,"array([ 2.47808157, -0.15857239])"
7270,10179,"array([2.1596128, 0.2420981])"
7271,10098,"array([2.65307905, 0.06887587])"
7272,6997,"array([2.65622615, 0.00647643])"
7273,4894,"array([2.51239743, 0.29097479])"
7274,6999,"array([2.73371748, 0.04570983])"
7275,6946,"array([ 2.55373562, -0.12473535])"
7276,10104,"array([ 2.48189374, -0.14982026])"
7277,10426,"array([ 2.56005929, -0.23312541])"
7278,7010,"array([ 2.55537484, -0.15403632])"
7279,594,"array([ 2.75527537, -0.09914373])"
7280,10110,"array([ 2.44366927, -0.06173624])"
7281,11158,"array([2.3814848 , 0.02106609])"
7282,7016,"array([2.52625907, 0.27521176])"
7283,9607,"array([2.34859653, 0.0909741 ])"
7284,10122,"array([ 2.62560173, -0.12850822])"
7285,4386,"array([2.66550939, 0.04525059])"
7286,10125,"array([2.43128764, 0.11364336])"
7287,10097,"array([ 2.59813517, -0.0478842 ])"
7288,8562,"array([ 2.52344216, -0.17409018])"
7289,7027,"array([2.56018338, 0.20557565])"
7290,7029,"array([2.64585189, 0.02911399])"
7291,10116,"array([2.08617401, 0.15065618])"
7292,6514,"array([2.72686141e+00, 1.60763747e-03])"
7293,7537,"array([2.63692582, 0.08227346])"
7294,10132,"array([2.13785962, 0.01152757])"
7295,10134,"array([2.62975279, 0.14244212])"
7296,8617,"array([ 2.56873491, -0.01446076])"
7297,10137,"array([2.47088872, 0.24714604])"
7298,4422,"array([ 2.5502271 , -0.04708892])"
7299,7039,"array([2.63989475, 0.07502483])"
7300,3877,"array([ 2.09004673, -0.0365833 ])"
7301,4906,"array([2.70622539, 0.23708083])"
7302,10154,"array([2.65168568, 0.05676406])"
7303,10156,"array([2.72584067, 0.16857264])"
7304,10157,"array([2.79660267, 0.04523966])"
7305,10264,"array([2.39300264, 0.1857763 ])"
7306,10160,"array([2.7659843 , 0.12252859])"
7307,10163,"array([2.77249672, 0.01445579])"
7308,4424,"array([ 2.62426896, -0.04146132])"
7309,2338,"array([ 2.50205901, -0.245902  ])"
7310,10322,"array([2.63340228, 0.03401959])"
7311,5422,"array([2.35094186, 0.08491201])"
7312,10346,"array([2.63877611, 0.17240784])"
7313,10169,"array([ 2.71909535, -0.0508389 ])"
7314,10173,"array([ 2.72253306, -0.0224183 ])"
7315,7075,"array([2.70222138, 0.00656699])"
7316,10390,"array([ 2.60332541, -0.1396771 ])"
7317,4393,"array([2.44597207, 0.30561924])"
7318,7077,"array([2.62226786, 0.02740325])"
7319,10106,"array([2.68123594, 0.28850184])"
7320,3902,"array([ 2.68964277, -0.18667911])"
7321,10183,"array([ 2.42963586, -0.1118292 ])"
7322,7083,"array([2.7050293 , 0.24937021])"
7323,7087,"array([ 2.45213337, -0.00817494])"
7324,4171,"array([ 2.44476436, -0.16678282])"
7325,7089,"array([ 2.65763836, -0.11611206])"
7326,7096,"array([2.60260642, 0.14014917])"
7327,10194,"array([2.50993232, 0.28116184])"
7328,4221,"array([ 2.30633265, -0.01216892])"
7329,10198,"array([ 2.40035406, -0.11819932])"
7330,4555,"array([ 2.42887654, -0.04835895])"
7331,10573,"array([2.68302079, 0.19138857])"
7332,5814,"array([ 2.44925768, -0.10752498])"
7333,9618,"array([2.8041162 , 0.09250725])"
7334,12244,"array([2.50772456, 0.1728106 ])"
7335,7040,"array([2.34950514, 0.19595575])"
7336,7122,"array([2.39988937, 0.16910947])"
7337,10655,"array([ 2.47441581, -0.12238062])"
7338,10223,"array([2.70780342, 0.19720662])"
7339,10228,"array([2.59352848, 0.1906284 ])"
7340,10230,"array([ 2.5291467 , -0.09472163])"
7341,3957,"array([2.75991646, 0.26912572])"
7342,10239,"array([ 2.39635782, -0.14798937])"
7343,10240,"array([ 2.62029346, -0.1226323 ])"
7344,10768,"array([2.67239274, 0.25916382])"
7345,718,"array([ 2.61375143, -0.19897364])"
7346,10242,"array([2.59044074, 0.08295859])"
7347,7149,"array([2.65730394, 0.286969  ])"
7348,7150,"array([2.50256683, 0.11594394])"
7349,4536,"array([ 2.65700556, -0.12451734])"
7350,7151,"array([2.67325923, 0.26906855])"
7351,4552,"array([ 2.53483308, -0.18206383])"
7352,10245,"array([2.63448796, 0.22257973])"
7353,10251,"array([2.29535071, 0.18892432])"
7354,5975,"array([2.61571834, 0.21459654])"
7355,10258,"array([ 2.42603907, -0.16696827])"
7356,10694,"array([2.69276516, 0.25408517])"
7357,10260,"array([2.6599771 , 0.24709891])"
7358,5198,"array([2.65041847, 0.30855439])"
7359,10263,"array([2.36749142, 0.12452486])"
7360,11740,"array([ 2.49822626, -0.05065273])"
7361,10899,"array([ 2.77114142, -0.10035165])"
7362,10267,"array([ 2.61464965, -0.11379556])"
7363,8083,"array([2.58576122, 0.10838999])"
7364,10915,"array([ 2.78474948, -0.00783625])"
7365,10268,"array([ 2.5798373 , -0.04729957])"
7366,7177,"array([2.68751526, 0.26030637])"
7367,10272,"array([2.71801162, 0.25010868])"
7368,10946,"array([2.48597172, 0.01860196])"
7369,8085,"array([2.73619317, 0.17905667])"
7370,10277,"array([2.56616294, 0.22683567])"
7371,10282,"array([2.5517077 , 0.14930056])"
7372,750,"array([2.82531401, 0.12938708])"
7373,10161,"array([ 2.49361967, -0.17585941])"
7374,7184,"array([ 2.6833409 , -0.08104176])"
7375,4750,"array([ 2.489127  , -0.05895842])"
7376,10289,"array([2.68180425, 0.02129467])"
7377,5345,"array([2.77365992, 0.2700861 ])"
7378,4791,"array([ 2.59416716, -0.07398715])"
7379,9964,"array([2.58426435, 0.02489241])"
7380,7194,"array([2.55282128, 0.0565423 ])"
7381,10299,"array([ 2.67746594, -0.03644509])"
7382,9312,"array([ 2.45894265, -0.13175757])"
7383,10305,"array([2.60349999, 0.13305673])"
7384,7200,"array([2.635779  , 0.00674932])"
7385,7208,"array([ 2.59427841, -0.01353577])"
7386,10317,"array([ 2.58056382, -0.02495016])"
7387,7212,"array([ 2.73205028, -0.14975867])"
7388,7216,"array([2.67920739, 0.20566972])"
7389,1895,"array([ 2.76068642, -0.04580205])"
7390,11208,"array([ 2.56745145, -0.07777879])"
7391,7991,"array([ 2.64359160e+00, -1.92177934e-03])"
7392,7222,"array([ 2.66042732, -0.09244804])"
7393,4783,"array([2.65578754, 0.1804168 ])"
7394,11261,"array([2.6020059 , 0.33748082])"
7395,10577,"array([2.47569463, 0.01689518])"
7396,6022,"array([ 2.52185005, -0.15803582])"
7397,8120,"array([ 2.4215504 , -0.17508729])"
7398,10335,"array([ 2.63739287, -0.0604214 ])"
7399,10336,"array([ 2.49000361, -0.14773098])"
7400,5056,"array([2.66363803, 0.30954647])"
7401,5058,"array([2.60122926, 0.19251922])"
7402,7230,"array([2.60858233, 0.19055656])"
7403,5064,"array([ 2.76233436, -0.08907819])"
7404,5077,"array([ 2.55415624, -0.00983405])"
7405,11754,"array([2.54686751, 0.32868842])"
7406,7239,"array([ 2.49610287, -0.02367604])"
7407,11389,"array([2.54483525, 0.12644306])"
7408,7242,"array([ 2.74244601, -0.00515611])"
7409,7243,"array([2.57868679, 0.27358514])"
7410,7245,"array([2.40505395, 0.10061991])"
7411,7246,"array([2.42098813, 0.2694356 ])"
7412,11430,"array([2.76102715, 0.17769831])"
7413,5184,"array([2.68733529, 0.22357892])"
7414,10362,"array([ 2.5582452 , -0.14686943])"
7415,10217,"array([2.74643535, 0.13988382])"
7416,7254,"array([ 2.41413874, -0.1179132 ])"
7417,10368,"array([2.66031451, 0.22304235])"
7418,10370,"array([ 2.7938097 , -0.01464552])"
7419,10372,"array([2.44744683, 0.04947932])"
7420,10373,"array([ 2.64182206, -0.06861023])"
7421,4430,"array([ 2.53316483, -0.11696511])"
7422,9301,"array([2.60482324, 0.25622048])"
7423,5283,"array([2.79874746, 0.15244262])"
7424,10909,"array([2.65795202, 0.09022127])"
7425,4083,"array([2.78809839, 0.01731501])"
7426,7276,"array([2.64644877, 0.1442849 ])"
7427,852,"array([2.14889678, 0.063097  ])"
7428,11602,"array([2.45954111, 0.24070994])"
7429,9152,"array([ 2.54318085, -0.12181042])"
7430,4093,"array([ 2.18850617, -0.02152221])"
7431,7282,"array([ 2.67150195, -0.08387282])"
7432,10389,"array([2.67007101, 0.11564942])"
7433,7286,"array([2.6674775 , 0.13080349])"
7434,7287,"array([2.29348846, 0.33548756])"
7435,10392,"array([ 2.47844108, -0.06953617])"
7436,7289,"array([2.61142365, 0.0152238 ])"
7437,7291,"array([2.74683392, 0.09920257])"
7438,10398,"array([2.66748036, 0.30047766])"
7439,5419,"array([2.64699056, 0.17546857])"
7440,7078,"array([2.5007464 , 0.17273242])"
7441,11739,"array([ 2.61579401, -0.16120532])"
7442,10407,"array([2.33405294, 0.27507381])"
7443,10413,"array([2.38066931, 0.07453148])"
7444,6017,"array([2.61430221, 0.09710968])"
7445,10418,"array([ 2.37474043, -0.1338779 ])"
7446,10419,"array([ 2.52114933, -0.02333181])"
7447,7314,"array([2.68685787, 0.09116802])"
7448,4119,"array([ 2.79665741, -0.02919844])"
7449,10424,"array([ 2.31956465, -0.01960135])"
7450,9168,"array([ 2.41738607, -0.01179626])"
7451,11765,"array([ 2.31435726, -0.10833431])"
7452,5365,"array([2.68080651, 0.06038482])"
7453,5643,"array([2.82168993, 0.1423569 ])"
7454,7335,"array([2.55447655, 0.28204179])"
7455,4155,"array([2.32590041, 0.05445379])"
7456,6679,"array([ 2.45248056, -0.1238708 ])"
7457,11211,"array([2.59743101, 0.15892297])"
7458,4159,"array([2.28102113, 0.31264995])"
7459,12146,"array([2.35167673, 0.03608339])"
7460,4298,"array([2.59174398, 0.01223844])"
7461,4168,"array([2.80377091, 0.11700975])"
7462,9666,"array([ 2.40399133, -0.1431177 ])"
7463,7347,"array([2.20934838, 0.24441776])"
7464,7348,"array([2.71552949, 0.28618466])"
7465,4887,"array([2.73248834, 0.21109957])"
7466,4173,"array([2.52785103, 0.13718662])"
7467,4174,"array([2.58098415, 0.24437619])"
7468,11215,"array([2.49159933, 0.00756729])"
7469,10459,"array([2.69884814, 0.05354801])"
7470,12096,"array([2.59058615, 0.28994089])"
7471,7352,"array([2.37280817, 0.02248238])"
7472,4182,"array([2.47552219, 0.2418311 ])"
7473,10466,"array([ 2.69835692, -0.0817911 ])"
7474,10469,"array([2.62016544, 0.17977856])"
7475,7354,"array([2.32970465, 0.06329025])"
7476,10470,"array([2.59684952, 0.12823652])"
7477,5854,"array([2.57160457, 0.02080712])"
7478,7360,"array([2.58327264, 0.2638735 ])"
7479,5893,"array([2.51800055, 0.11284089])"
7480,5896,"array([2.63503055, 0.09793379])"
7481,9176,"array([ 2.56784377, -0.07071361])"
7482,4211,"array([2.53636964, 0.21462369])"
7483,8726,"array([ 2.26091522, -0.04187849])"
7484,4212,"array([ 2.50972259, -0.10042334])"
7485,7368,"array([2.69064544, 0.16775319])"
7486,10492,"array([2.56493905, 0.1894992 ])"
7487,7374,"array([2.52572443, 0.16411955])"
7488,4220,"array([2.65814641, 0.19581698])"
7489,12287,"array([ 2.46255597, -0.03119889])"
7490,10499,"array([2.64050517, 0.11250975])"
7491,10500,"array([ 2.50853255, -0.01307234])"
7492,10501,"array([2.65132261, 0.08426067])"
7493,9672,"array([ 2.39912628, -0.12681668])"
7494,4227,"array([2.60224706, 0.32891544])"
7495,10504,"array([ 2.5101305 , -0.16851698])"
7496,7386,"array([ 2.74893604, -0.10951917])"
7497,10506,"array([2.56886579, 0.3239597 ])"
7498,7389,"array([2.64534549, 0.16077953])"
7499,12371,"array([ 2.6351469, -0.1992678])"
7500,8114,"array([ 2.50336012, -0.10536928])"
7501,7396,"array([2.45638522, 0.25947102])"
7502,10515,"array([2.69291457, 0.27295854])"
7503,4243,"array([2.64201851, 0.20078092])"
7504,7402,"array([ 2.29813914, -0.01741946])"
7505,10525,"array([2.59737585, 0.24955765])"
7506,10526,"array([2.73089413, 0.13747737])"
7507,4247,"array([ 2.64622621, -0.02467987])"
7508,6186,"array([2.38806938, 0.05809018])"
7509,998,"array([ 2.70776038, -0.12978875])"
7510,12446,"array([2.70784453, 0.14362772])"
7511,10532,"array([2.65032354, 0.09237714])"
7512,1008,"array([ 2.57100649, -0.2254791 ])"
7513,4258,"array([ 2.67845581, -0.02776708])"
7514,7415,"array([2.67680221, 0.1978812 ])"
7515,4261,"array([ 2.7227825 , -0.00519353])"
7516,7417,"array([2.60914614, 0.09351919])"
7517,6582,"array([2.68761103, 0.03567654])"
7518,7420,"array([2.44614928, 0.33603264])"
7519,6736,"array([ 2.58795299, -0.02687239])"
7520,7423,"array([ 2.46586149, -0.08707406])"
7521,4265,"array([2.27181433, 0.0342196 ])"
7522,10542,"array([ 2.55707134, -0.08928463])"
7523,10545,"array([ 2.57891464, -0.16849715])"
7524,10546,"array([2.47291923, 0.0482621 ])"
7525,7429,"array([2.4916363 , 0.22798943])"
7526,4271,"array([2.68933151, 0.08331097])"
7527,7431,"array([2.72768389, 0.10764975])"
7528,10553,"array([ 2.70174724, -0.03104975])"
7529,8131,"array([2.36091607, 0.00782326])"
7530,7432,"array([2.40360403, 0.24918272])"
7531,10556,"array([2.57303028, 0.22115054])"
7532,10202,"array([2.62468437, 0.01121472])"
7533,4278,"array([2.59038781, 0.10296661])"
7534,10558,"array([2.21683513, 0.30446274])"
7535,4280,"array([2.65632342, 0.18825629])"
7536,12634,"array([2.6037126 , 0.20668335])"
7537,10563,"array([2.56048596, 0.11781343])"
7538,10564,"array([ 2.41447017, -0.16637451])"
7539,10565,"array([2.59336566, 0.19869888])"
7540,10566,"array([2.58101205, 0.10380209])"
7541,4958,"array([2.34664352, 0.2733533 ])"
7542,4288,"array([ 2.55825777, -0.03488191])"
7543,4291,"array([2.48475566, 0.01148106])"
7544,8135,"array([ 2.74432572, -0.04925802])"
7545,7448,"array([2.37459403, 0.07446988])"
7546,4294,"array([2.62105957, 0.08581353])"
7547,7449,"array([2.72840171, 0.26745689])"
7548,9144,"array([ 2.51549608, -0.17609701])"
7549,7452,"array([2.64218454, 0.25845762])"
7550,7453,"array([2.55220166, 0.09638671])"
7551,10579,"array([ 2.55185222, -0.14302911])"
7552,7608,"array([ 2.58055678, -0.00643733])"
7553,10583,"array([2.70731736, 0.09950546])"
7554,1064,"array([ 2.72070203, -0.10889   ])"
7555,9686,"array([2.75042466, 0.05728988])"
7556,10585,"array([2.48688368, 0.15493621])"
7557,4310,"array([ 2.33103896, -0.02096627])"
7558,7465,"array([2.12739359, 0.00803927])"
7559,4644,"array([2.37786554, 0.26421343])"
7560,12237,"array([2.62297419, 0.25288957])"
7561,4318,"array([2.4830344 , 0.12438578])"
7562,8139,"array([2.65081815e+00, 1.59218776e-03])"
7563,7473,"array([ 2.41132809, -0.15746306])"
7564,7476,"array([2.43232562, 0.25495975])"
7565,10893,"array([2.672319  , 0.15354555])"
7566,10605,"array([2.57140977, 0.03606716])"
7567,7479,"array([2.68014892, 0.03878231])"
7568,4326,"array([2.67224653, 0.08866969])"
7569,10607,"array([2.31011578, 0.04750849])"
7570,6832,"array([ 2.48753751, -0.10517174])"
7571,10614,"array([2.28621922, 0.06078983])"
7572,10616,"array([2.50603561, 0.22721674])"
7573,7487,"array([2.62277814, 0.29182857])"
7574,10619,"array([ 2.61859578, -0.04856953])"
7575,10870,"array([2.64382791, 0.13825135])"
7576,7495,"array([2.56487081, 0.21856046])"
7577,7496,"array([2.43736324, 0.21868114])"
7578,4344,"array([ 2.5480408 , -0.12961574])"
7579,6974,"array([2.59224232, 0.29834149])"
7580,10626,"array([2.65456133, 0.3350753 ])"
7581,7499,"array([ 2.65963272, -0.059602  ])"
7582,10630,"array([2.45560948, 0.30799167])"
7583,7501,"array([2.36199839, 0.19969686])"
7584,10214,"array([ 2.47988851, -0.08231199])"
7585,4355,"array([ 2.62471245, -0.00903197])"
7586,10636,"array([2.62823165, 0.22288908])"
7587,9610,"array([2.53143662, 0.2517351 ])"
7588,11493,"array([2.50829161, 0.02568134])"
7589,7506,"array([ 2.50359478, -0.06325309])"
7590,7507,"array([2.56729461, 0.07719514])"
7591,12161,"array([2.72070489, 0.05211823])"
7592,10640,"array([2.48689085, 0.24246252])"
7593,6159,"array([2.69559834, 0.29728004])"
7594,7509,"array([ 2.48281556, -0.13368143])"
7595,10645,"array([2.60716631, 0.14637672])"
7596,10646,"array([ 2.32437576, -0.02637044])"
7597,7513,"array([2.42169404, 0.19583512])"
7598,4369,"array([2.5844315 , 0.15857005])"
7599,10650,"array([ 2.75617221, -0.05872452])"
7600,4372,"array([ 2.54919747, -0.08293088])"
7601,8653,"array([2.67462644, 0.21147779])"
7602,7521,"array([ 2.38220122, -0.02104681])"
7603,6940,"array([2.36353475, 0.15228933])"
7604,7522,"array([2.68039299, 0.36023151])"
7605,7524,"array([2.58010082, 0.00264767])"
7606,10219,"array([ 2.48259161, -0.01577238])"
7607,4379,"array([2.71299357, 0.20442631])"
7608,4380,"array([2.57740906, 0.16116594])"
7609,6606,"array([2.65389984, 0.03901471])"
7610,10666,"array([ 2.42825642, -0.12729239])"
7611,10668,"array([2.2017441 , 0.32099939])"
7612,10669,"array([2.46543615, 0.06736197])"
7613,4383,"array([2.41538858, 0.20006479])"
7614,4388,"array([2.64864877, 0.13255073])"
7615,9702,"array([2.36882132, 0.14627144])"
7616,10678,"array([ 2.53474537, -0.22790366])"
7617,8372,"array([ 2.57849327, -0.0977163 ])"
7618,10680,"array([2.60468368, 0.10878947])"
7619,7545,"array([ 2.47813928, -0.17932322])"
7620,4398,"array([2.44639935, 0.21275889])"
7621,7098,"array([ 2.55275999, -0.10542516])"
7622,4400,"array([2.49247569, 0.16080912])"
7623,4404,"array([2.38996023, 0.15626396])"
7624,4405,"array([2.53822165, 0.04962219])"
7625,7158,"array([ 2.56899492, -0.11876087])"
7626,10697,"array([2.56081632, 0.24915109])"
7627,4418,"array([2.57368322, 0.08375902])"
7628,7561,"array([ 2.62308345, -0.08467148])"
7629,7563,"array([2.47229831, 0.3177107 ])"
7630,9338,"array([ 2.5458391, -0.1847957])"
7631,7569,"array([2.44941961, 0.31290391])"
7632,7573,"array([2.52084279, 0.15210063])"
7633,4428,"array([2.32105024, 0.13411281])"
7634,9601,"array([2.57917903, 0.14456081])"
7635,9529,"array([2.50852461, 0.11084409])"
7636,10707,"array([ 2.63463804, -0.07018567])"
7637,7273,"array([2.79624953, 0.17863402])"
7638,4431,"array([2.40378241, 0.27026286])"
7639,7580,"array([2.57575359, 0.12003927])"
7640,4436,"array([2.72001646, 0.20859179])"
7641,10713,"array([2.59195895, 0.18168384])"
7642,12005,"array([ 2.56163484, -0.06495879])"
7643,7370,"array([ 2.63267062, -0.02917259])"
7644,7600,"array([2.69698548, 0.24774827])"
7645,10733,"array([ 2.58659581, -0.11789486])"
7646,6193,"array([2.55365064, 0.15648929])"
7647,10739,"array([2.57133663, 0.14840193])"
7648,5517,"array([2.27888808, 0.27299401])"
7649,10741,"array([2.63103042, 0.25340848])"
7650,10742,"array([ 2.6121878 , -0.10084952])"
7651,4462,"array([ 2.56204869, -0.05775768])"
7652,10232,"array([2.47410687, 0.0719929 ])"
7653,10745,"array([ 2.80038116, -0.00403894])"
7654,4219,"array([2.60943842, 0.2114311 ])"
7655,10765,"array([2.54090751, 0.29702116])"
7656,7618,"array([2.75534551, 0.03167498])"
7657,7619,"array([ 2.59397472, -0.0211956 ])"
